Training with hyperparameters: alpha=0.5, lambda=0.0001
Training data: data/acic/acic_1-10_train_setting_13.npz
Test data:     data/acic/acic_1-10_test_setting_13.npz
Loaded data with shape [3601,55]
Defining graph...

Training on experiment 1/10...
1100	Obj: 14.609,	F: 4.152,	Cf: 4.333,	Imb: 0.0018,	Val: 4.341,	ValImb: 0.0015,	ValObj: 17.06
1200	Obj: 14.588,	F: 4.149,	Cf: 4.347,	Imb: 0.00022,	Val: 4.338,	ValImb: 0.00021,	ValObj: 17.04
1300	Obj: 14.586,	F: 4.148,	Cf: 4.356,	Imb: 0.00014,	Val: 4.338,	ValImb: 0.00013,	ValObj: 17.03
1400	Obj: 14.598,	F: 4.150,	Cf: 4.360,	Imb: 0.0003,	Val: 4.345,	ValImb: 0.00026,	ValObj: 17.09
1500	Obj: 14.600,	F: 4.150,	Cf: 4.340,	Imb: 0.00041,	Val: 4.342,	ValImb: 0.00037,	ValObj: 17.08
1600	Obj: 14.591,	F: 4.149,	Cf: 4.343,	Imb: 0.0006,	Val: 4.338,	ValImb: 0.00052,	ValObj: 17.04
1700	Obj: 14.612,	F: 4.151,	Cf: 4.371,	Imb: 0.0008,	Val: 4.337,	ValImb: 0.00064,	ValObj: 17.02
1800	Obj: 14.589,	F: 4.149,	Cf: 4.361,	Imb: 0.00092,	Val: 4.338,	ValImb: 0.00075,	ValObj: 17.03
1900	Obj: 14.563,	F: 4.143,	Cf: 4.340,	Imb: 0.01,	Val: 4.337,	ValImb: 0.0088,	ValObj: 17.04
2000	Obj: 14.601,	F: 4.151,	Cf: 4.347,	Imb: 0.0011,	Val: 4.336,	ValImb: 0.001,	ValObj: 17.02
2100	Obj: 14.592,	F: 4.149,	Cf: 4.353,	Imb: 0.00098,	Val: 4.341,	ValImb: 0.00094,	ValObj: 17.07
2200	Obj: 14.607,	F: 4.152,	Cf: 4.343,	Imb: 0.00086,	Val: 4.336,	ValImb: 0.00083,	ValObj: 17.02
2300	Obj: 14.608,	F: 4.152,	Cf: 4.335,	Imb: 0.00081,	Val: 4.340,	ValImb: 0.00075,	ValObj: 17.06
2400	Obj: 14.589,	F: 4.149,	Cf: 4.357,	Imb: 0.00077,	Val: 4.338,	ValImb: 0.00074,	ValObj: 17.03
2500	Obj: 14.593,	F: 4.149,	Cf: 4.359,	Imb: 0.00073,	Val: 4.343,	ValImb: 0.00071,	ValObj: 17.07
2600	Obj: 14.592,	F: 4.149,	Cf: 4.355,	Imb: 0.00068,	Val: 4.342,	ValImb: 0.00066,	ValObj: 17.07
2700	Obj: 14.617,	F: 4.152,	Cf: 4.355,	Imb: 0.00063,	Val: 4.335,	ValImb: 0.0006,	ValObj: 17.01
2800	Obj: 14.595,	F: 4.150,	Cf: 4.342,	Imb: 0.00058,	Val: 4.338,	ValImb: 0.00057,	ValObj: 17.04
2900	Obj: 14.593,	F: 4.149,	Cf: 4.345,	Imb: 0.00052,	Val: 4.337,	ValImb: 0.00051,	ValObj: 17.03
2999	Obj: 14.593,	F: 4.149,	Cf: 4.360,	Imb: 0.00049,	Val: 4.343,	ValImb: 0.00051,	ValObj: 17.07
Saving result to results/acic/setting_13/results_20220102_174315-340563/...

Training on experiment 3/10...
0	Obj: 38.077,	F: 6.537,	Cf: 6.477,	Imb: 0.013,	Val: 6.700,	ValImb: 0.013,	ValObj: 45.05
100	Obj: 26.999,	F: 5.685,	Cf: 5.664,	Imb: 0.0014,	Val: 6.122,	ValImb: 0.0017,	ValObj: 37.33
200	Obj: 26.707,	F: 5.659,	Cf: 5.654,	Imb: 0.023,	Val: 6.138,	ValImb: 0.028,	ValObj: 37.60
300	Obj: 26.269,	F: 5.617,	Cf: 5.593,	Imb: 0.018,	Val: 6.086,	ValImb: 0.022,	ValObj: 36.96
400	Obj: 25.640,	F: 5.554,	Cf: 5.541,	Imb: 0.025,	Val: 6.025,	ValImb: 0.03,	ValObj: 36.17
500	Obj: 24.191,	F: 5.403,	Cf: 5.446,	Imb: 0.031,	Val: 5.944,	ValImb: 0.037,	ValObj: 35.67
600	Obj: 24.093,	F: 5.393,	Cf: 5.453,	Imb: 0.035,	Val: 5.946,	ValImb: 0.042,	ValObj: 35.76
700	Obj: 23.904,	F: 5.376,	Cf: 5.409,	Imb: 0.035,	Val: 5.911,	ValImb: 0.053,	ValObj: 35.29
800	Obj: 24.765,	F: 5.469,	Cf: 5.488,	Imb: 0.023,	Val: 5.971,	ValImb: 0.034,	ValObj: 35.62
900	Obj: 24.090,	F: 5.404,	Cf: 5.447,	Imb: 0.024,	Val: 5.946,	ValImb: 0.04,	ValObj: 35.45
1000	Obj: 24.648,	F: 5.450,	Cf: 5.457,	Imb: 0.017,	Val: 5.947,	ValImb: 0.026,	ValObj: 35.48
1100	Obj: 23.594,	F: 5.356,	Cf: 5.416,	Imb: 0.022,	Val: 5.928,	ValImb: 0.035,	ValObj: 35.18
1200	Obj: 22.633,	F: 5.279,	Cf: 5.396,	Imb: 0.017,	Val: 5.898,	ValImb: 0.021,	ValObj: 34.93
1300	Obj: 35.031,	F: 6.341,	Cf: 6.866,	Imb: 0.041,	Val: 6.937,	ValImb: 0.054,	ValObj: 48.84
1400	Obj: 21.185,	F: 5.134,	Cf: 5.392,	Imb: 0.023,	Val: 5.935,	ValImb: 0.029,	ValObj: 35.48
1500	Obj: 25.109,	F: 5.509,	Cf: 5.668,	Imb: 0.0069,	Val: 6.069,	ValImb: 0.0073,	ValObj: 36.86
1600	Obj: 27.565,	F: 5.733,	Cf: 5.863,	Imb: 0.003,	Val: 6.320,	ValImb: 0.0036,	ValObj: 39.77
1700	Obj: 28.295,	F: 5.802,	Cf: 5.774,	Imb: 0.0022,	Val: 6.207,	ValImb: 0.0027,	ValObj: 38.06
1800	Obj: 26.245,	F: 5.613,	Cf: 5.611,	Imb: 0.0025,	Val: 6.079,	ValImb: 0.0031,	ValObj: 36.93
1900	Obj: 24.488,	F: 5.434,	Cf: 5.446,	Imb: 0.0073,	Val: 5.947,	ValImb: 0.0089,	ValObj: 35.58
2000	Obj: 23.081,	F: 5.314,	Cf: 5.437,	Imb: 0.0099,	Val: 5.928,	ValImb: 0.011,	ValObj: 35.37
2100	Obj: 24.818,	F: 5.495,	Cf: 5.559,	Imb: 0.0053,	Val: 6.048,	ValImb: 0.0066,	ValObj: 36.25
2200	Obj: 19.226,	F: 4.958,	Cf: 5.557,	Imb: 0.015,	Val: 5.897,	ValImb: 0.013,	ValObj: 34.86
2300	Obj: 22.621,	F: 5.268,	Cf: 5.393,	Imb: 0.0065,	Val: 5.892,	ValImb: 0.0077,	ValObj: 34.88
2400	Obj: 18.835,	F: 4.910,	Cf: 5.790,	Imb: 0.014,	Val: 5.865,	ValImb: 0.014,	ValObj: 34.73
2500	Obj: 19.787,	F: 5.006,	Cf: 5.459,	Imb: 0.009,	Val: 5.890,	ValImb: 0.01,	ValObj: 35.06
2600	Obj: 18.591,	F: 4.886,	Cf: 5.474,	Imb: 0.014,	Val: 5.842,	ValImb: 0.015,	ValObj: 34.42
2700	Obj: 18.164,	F: 4.841,	Cf: 5.393,	Imb: 0.011,	Val: 5.823,	ValImb: 0.011,	ValObj: 34.17
2800	Obj: 19.873,	F: 5.024,	Cf: 5.605,	Imb: 0.013,	Val: 5.956,	ValImb: 0.012,	ValObj: 35.85
2900	Obj: 18.413,	F: 4.867,	Cf: 5.482,	Imb: 0.013,	Val: 5.858,	ValImb: 0.012,	ValObj: 34.49
2999	Obj: 18.130,	F: 4.837,	Cf: 5.438,	Imb: 0.012,	Val: 5.815,	ValImb: 0.013,	ValObj: 34.11
Saving result to results/acic/setting_13/results_20220102_174315-340563/...

Training on experiment 4/10...
