Training with hyperparameters: alpha=0.8, lambda=0.0001
Training data: data/acic/acic_1-10_train_setting_69.npz
Test data:     data/acic/acic_1-10_test_setting_69.npz
Loaded data with shape [3601,55]
Defining graph...

Training on experiment 1/10...
0	Obj: 43.772,	F: 7.065,	Cf: 6.525,	Imb: 0.023,	Val: 7.940,	ValImb: 0.024,	ValObj: 55.54
100	Obj: 25.481,	F: 5.597,	Cf: 5.934,	Imb: 0.016,	Val: 6.645,	ValImb: 0.018,	ValObj: 36.88
200	Obj: 24.950,	F: 5.545,	Cf: 6.061,	Imb: 0.041,	Val: 6.591,	ValImb: 0.045,	ValObj: 36.24
300	Obj: 15.299,	F: 4.455,	Cf: 4.826,	Imb: 0.12,	Val: 5.449,	ValImb: 0.13,	ValObj: 24.06
400	Obj: 11.305,	F: 3.813,	Cf: 4.525,	Imb: 0.088,	Val: 5.072,	ValImb: 0.091,	ValObj: 20.91
500	Obj: 10.541,	F: 3.675,	Cf: 4.351,	Imb: 0.09,	Val: 4.908,	ValImb: 0.092,	ValObj: 19.71
600	Obj: 9.392,	F: 3.438,	Cf: 4.164,	Imb: 0.09,	Val: 4.725,	ValImb: 0.092,	ValObj: 18.46
700	Obj: 8.732,	F: 3.292,	Cf: 3.978,	Imb: 0.091,	Val: 4.637,	ValImb: 0.093,	ValObj: 17.93
800	Obj: 7.921,	F: 3.148,	Cf: 3.897,	Imb: 0.11,	Val: 4.516,	ValImb: 0.11,	ValObj: 16.96
900	Obj: 7.930,	F: 3.137,	Cf: 3.831,	Imb: 0.11,	Val: 4.446,	ValImb: 0.11,	ValObj: 16.49
1000	Obj: 7.525,	F: 3.070,	Cf: 3.795,	Imb: 0.091,	Val: 4.470,	ValImb: 0.094,	ValObj: 16.60
1100	Obj: 7.375,	F: 3.034,	Cf: 3.814,	Imb: 0.086,	Val: 4.441,	ValImb: 0.087,	ValObj: 16.45
1200	Obj: 7.090,	F: 2.984,	Cf: 3.712,	Imb: 0.094,	Val: 4.385,	ValImb: 0.096,	ValObj: 15.99
1300	Obj: 6.650,	F: 2.894,	Cf: 3.700,	Imb: 0.092,	Val: 4.330,	ValImb: 0.094,	ValObj: 15.59
1400	Obj: 7.097,	F: 2.971,	Cf: 3.690,	Imb: 0.092,	Val: 4.385,	ValImb: 0.092,	ValObj: 16.03
1500	Obj: 6.957,	F: 2.957,	Cf: 3.774,	Imb: 0.079,	Val: 4.411,	ValImb: 0.079,	ValObj: 16.20
1600	Obj: 6.384,	F: 2.837,	Cf: 3.635,	Imb: 0.088,	Val: 4.315,	ValImb: 0.089,	ValObj: 15.48
