Training with hyperparameters: alpha=0.2, lambda=0.0001
Training data: data/acic/acic_1-10_train_setting_47.npz
Test data:     data/acic/acic_1-10_test_setting_47.npz
Loaded data with shape [3601,55]
Defining graph...

Training on experiment 1/10...
0	Obj: 40.345,	F: 7.326,	Cf: 5.792,	Imb: 0.015,	Val: 7.216,	ValImb: 0.015,	ValObj: 39.14
100	Obj: 21.881,	F: 5.398,	Cf: 5.136,	Imb: 0.0053,	Val: 5.555,	ValImb: 0.0067,	ValObj: 23.17
200	Obj: 14.344,	F: 4.371,	Cf: 4.379,	Imb: 0.032,	Val: 4.754,	ValImb: 0.037,	ValObj: 16.96
300	Obj: 13.589,	F: 4.255,	Cf: 4.158,	Imb: 0.029,	Val: 4.649,	ValImb: 0.034,	ValObj: 16.22
400	Obj: 12.855,	F: 4.138,	Cf: 4.126,	Imb: 0.032,	Val: 4.573,	ValImb: 0.04,	ValObj: 15.69
500	Obj: 12.257,	F: 4.041,	Cf: 4.032,	Imb: 0.037,	Val: 4.605,	ValImb: 0.047,	ValObj: 15.92
600	Obj: 12.295,	F: 4.047,	Cf: 4.135,	Imb: 0.035,	Val: 4.517,	ValImb: 0.043,	ValObj: 15.32
700	Obj: 11.922,	F: 3.985,	Cf: 4.118,	Imb: 0.04,	Val: 4.502,	ValImb: 0.051,	ValObj: 15.22
800	Obj: 11.109,	F: 3.846,	Cf: 3.898,	Imb: 0.052,	Val: 4.565,	ValImb: 0.066,	ValObj: 15.65
900	Obj: 10.864,	F: 3.803,	Cf: 3.782,	Imb: 0.053,	Val: 4.487,	ValImb: 0.065,	ValObj: 15.12
1000	Obj: 10.615,	F: 3.760,	Cf: 4.396,	Imb: 0.055,	Val: 4.463,	ValImb: 0.066,	ValObj: 14.95
1100	Obj: 10.470,	F: 3.733,	Cf: 3.687,	Imb: 0.058,	Val: 4.447,	ValImb: 0.068,	ValObj: 14.85
1200	Obj: 10.969,	F: 3.820,	Cf: 3.683,	Imb: 0.06,	Val: 4.580,	ValImb: 0.071,	ValObj: 15.76
1300	Obj: 9.527,	F: 3.561,	Cf: 3.496,	Imb: 0.06,	Val: 4.317,	ValImb: 0.07,	ValObj: 14.00
1400	Obj: 9.584,	F: 3.572,	Cf: 3.407,	Imb: 0.058,	Val: 4.284,	ValImb: 0.068,	ValObj: 13.78
1500	Obj: 7.886,	F: 3.238,	Cf: 3.727,	Imb: 0.066,	Val: 4.121,	ValImb: 0.078,	ValObj: 12.76
1600	Obj: 11.773,	F: 3.958,	Cf: 4.966,	Imb: 0.063,	Val: 4.731,	ValImb: 0.077,	ValObj: 16.81
1700	Obj: 9.673,	F: 3.587,	Cf: 4.688,	Imb: 0.067,	Val: 4.560,	ValImb: 0.08,	ValObj: 15.61
1800	Obj: 6.829,	F: 3.012,	Cf: 3.437,	Imb: 0.065,	Val: 4.049,	ValImb: 0.075,	ValObj: 12.31
1900	Obj: 7.801,	F: 3.220,	Cf: 3.473,	Imb: 0.068,	Val: 4.207,	ValImb: 0.076,	ValObj: 13.29
2000	Obj: 6.314,	F: 2.896,	Cf: 3.478,	Imb: 0.069,	Val: 4.030,	ValImb: 0.076,	ValObj: 12.21
2100	Obj: 11.293,	F: 3.877,	Cf: 5.509,	Imb: 0.068,	Val: 4.848,	ValImb: 0.076,	ValObj: 17.64
2200	Obj: 6.411,	F: 2.918,	Cf: 3.197,	Imb: 0.073,	Val: 4.045,	ValImb: 0.082,	ValObj: 12.29
2300	Obj: 9.511,	F: 3.557,	Cf: 3.438,	Imb: 0.069,	Val: 4.386,	ValImb: 0.078,	ValObj: 14.45
2400	Obj: 5.359,	F: 2.666,	Cf: 3.117,	Imb: 0.079,	Val: 3.971,	ValImb: 0.087,	ValObj: 11.85
2500	Obj: 7.086,	F: 3.068,	Cf: 3.324,	Imb: 0.077,	Val: 4.161,	ValImb: 0.086,	ValObj: 13.01
2600	Obj: 5.370,	F: 2.669,	Cf: 3.774,	Imb: 0.084,	Val: 4.043,	ValImb: 0.092,	ValObj: 12.28
2700	Obj: 4.567,	F: 2.460,	Cf: 3.031,	Imb: 0.078,	Val: 3.846,	ValImb: 0.086,	ValObj: 11.12
2800	Obj: 6.651,	F: 2.972,	Cf: 3.225,	Imb: 0.073,	Val: 4.092,	ValImb: 0.08,	ValObj: 12.58
2900	Obj: 4.227,	F: 2.366,	Cf: 3.389,	Imb: 0.082,	Val: 3.806,	ValImb: 0.09,	ValObj: 10.89
2999	Obj: 4.237,	F: 2.369,	Cf: 3.215,	Imb: 0.078,	Val: 3.669,	ValImb: 0.085,	ValObj: 10.12
Saving result to results/acic/setting_47/results_20220103_122144-081428/...

Training on experiment 2/10...
0	Obj: 45.816,	F: 7.732,	Cf: 6.870,	Imb: 0.012,	Val: 7.749,	ValImb: 0.013,	ValObj: 46.08
100	Obj: 17.251,	F: 4.770,	Cf: 5.060,	Imb: 0.0047,	Val: 4.858,	ValImb: 0.0071,	ValObj: 17.93
200	Obj: 12.162,	F: 4.003,	Cf: 4.194,	Imb: 0.078,	Val: 3.999,	ValImb: 0.087,	ValObj: 12.16
300	Obj: 9.314,	F: 3.507,	Cf: 3.727,	Imb: 0.08,	Val: 3.546,	ValImb: 0.099,	ValObj: 9.55
400	Obj: 9.125,	F: 3.470,	Cf: 3.611,	Imb: 0.096,	Val: 3.620,	ValImb: 0.14,	ValObj: 9.95
500	Obj: 6.672,	F: 2.974,	Cf: 3.298,	Imb: 0.089,	Val: 3.089,	ValImb: 0.13,	ValObj: 7.23
600	Obj: 6.561,	F: 2.949,	Cf: 3.184,	Imb: 0.088,	Val: 3.071,	ValImb: 0.13,	ValObj: 7.14
700	Obj: 5.943,	F: 2.808,	Cf: 3.135,	Imb: 0.1,	Val: 2.942,	ValImb: 0.14,	ValObj: 6.55
800	Obj: 5.911,	F: 2.799,	Cf: 3.077,	Imb: 0.12,	Val: 2.947,	ValImb: 0.16,	ValObj: 6.57
900	Obj: 5.328,	F: 2.654,	Cf: 3.033,	Imb: 0.12,	Val: 2.926,	ValImb: 0.16,	ValObj: 6.48
1000	Obj: 5.082,	F: 2.593,	Cf: 2.983,	Imb: 0.13,	Val: 2.870,	ValImb: 0.17,	ValObj: 6.23
1100	Obj: 5.070,	F: 2.592,	Cf: 3.151,	Imb: 0.12,	Val: 2.766,	ValImb: 0.15,	ValObj: 5.79
1200	Obj: 4.089,	F: 2.323,	Cf: 2.846,	Imb: 0.14,	Val: 2.588,	ValImb: 0.18,	ValObj: 5.08
1300	Obj: 3.282,	F: 2.078,	Cf: 2.556,	Imb: 0.14,	Val: 2.325,	ValImb: 0.17,	ValObj: 4.11
1400	Obj: 3.050,	F: 2.001,	Cf: 2.408,	Imb: 0.14,	Val: 2.313,	ValImb: 0.17,	ValObj: 4.07
